Car.PitchAcc,Car.PitchVel,Car.RollAcc,Car.RollVel,Car.YawAcc,Car.YawVel,Car.ax,Car.ay,Car.az,Car.v,Car.vx,Car.vy,Car.vz,Time
rad/s^2,rad/s,rad/s^2,rad/s,rad/s^2,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,m/s,s
2.60E-05,8.66E-07,-0.001318707,-0.000918193,-5.82E-06,-7.07E-06,4.27E-06,0.000668044,-8.69E-05,0.00036364,8.85E-07,0.000363474,-1.10E-05,1.381
2.61E-05,1.13E-06,-0.001276249,-0.000931463,-4.36E-06,-7.12E-06,4.27E-06,0.000654097,-7.84E-05,0.000369954,9.28E-07,0.000369765,-1.18E-05,1.391
2.56E-05,1.39E-06,-0.001231274,-0.000944278,-2.97E-06,-7.16E-06,4.22E-06,0.000638348,-6.89E-05,0.000376132,9.70E-07,0.000375923,-1.25E-05,1.401
2.47E-05,1.64E-06,-0.00118377,-0.000956612,-1.63E-06,-7.18E-06,4.13E-06,0.000620912,-5.85E-05,0.000382158,1.01E-06,0.00038193,-1.32E-05,1.411
2.34E-05,1.88E-06,-0.001133669,-0.000968439,-3.49E-07,-7.19E-06,3.99E-06,0.000601876,-4.74E-05,0.000388016,1.05E-06,0.000387773,-1.37E-05,1.421
2.17E-05,2.10E-06,-0.001080847,-0.00097973,8.94E-07,-7.18E-06,3.81E-06,0.000581306,-3.58E-05,0.00039369,1.09E-06,0.000393436,-1.41E-05,1.431
1.96E-05,2.31E-06,-0.001025127,-0.000990456,2.10E-06,-7.17E-06,3.59E-06,0.000559243,-2.38E-05,0.000399167,1.13E-06,0.000398905,-1.44E-05,1.441
1.72E-05,2.49E-06,-0.000966279,-0.001000586,3.30E-06,-7.14E-06,3.33E-06,0.000535701,-1.17E-05,0.000404432,1.16E-06,0.000404167,-1.46E-05,1.451
1.45E-05,2.65E-06,-0.000904026,-0.001010085,4.48E-06,-7.10E-06,3.03E-06,0.000510672,5.32E-07,0.000409471,1.19E-06,0.000409208,-1.46E-05,1.461
1.17E-05,2.78E-06,-0.000838051,-0.001018917,5.67E-06,-7.05E-06,2.71E-06,0.000484124,1.26E-05,0.000414272,1.22E-06,0.000414015,-1.46E-05,1.471
8.64E-06,2.88E-06,-0.000765666,-0.001027034,6.87E-06,-6.98E-06,2.36E-06,0.000455925,2.45E-05,0.000418821,1.24E-06,0.000418572,-1.44E-05,1.481
5.51E-06,2.95E-06,-0.000658589,-0.001034221,8.17E-06,-6.91E-06,1.98E-06,0.000424765,3.61E-05,0.000423097,1.26E-06,0.000422862,-1.41E-05,1.491
2.31E-06,2.98E-06,-0.000500175,-0.00104,9.83E-06,-6.82E-06,1.59E-06,0.000388312,4.79E-05,0.000427068,1.28E-06,0.000426849,-1.36E-05,1.501
-9.22E-07,2.99E-06,-0.00029175,-0.001043854,1.21E-05,-6.71E-06,1.10E-06,0.000343512,5.99E-05,0.000430673,1.29E-06,0.000430472,-1.31E-05,1.511
-4.15E-06,2.96E-06,-3.84E-05,-0.001045307,1.55E-05,-6.57E-06,5.76E-07,0.000287795,7.25E-05,0.000433824,1.30E-06,0.000433644,-1.24E-05,1.521
-7.35E-06,2.90E-06,0.000254036,-0.001043938,2.00E-05,-6.39E-06,1.75E-10,0.000219052,8.57E-05,0.000436408,1.30E-06,0.000436251,-1.16E-05,1.531
-1.05E-05,2.81E-06,0.000579933,-0.001039385,2.57E-05,-6.16E-06,-6.16E-07,0.000136031,9.98E-05,0.000438295,1.30E-06,0.000438163,-1.07E-05,1.541
-1.37E-05,2.69E-06,0.000934185,-0.001031337,3.25E-05,-5.87E-06,-1.28E-06,3.83E-05,0.000114862,0.000439347,1.28E-06,0.00043924,-9.61E-06,1.551
-1.68E-05,2.54E-06,0.001312187,-0.001019535,4.02E-05,-5.50E-06,-2.00E-06,-7.43E-05,0.000130871,0.000439421,1.27E-06,0.000439339,-8.38E-06,1.561
-1.99E-05,2.35E-06,0.001709927,-0.001003759,4.84E-05,-5.06E-06,-2.76E-06,-0.000200895,0.000147801,0.000438378,1.24E-06,0.000438321,-6.98E-06,1.571
-2.30E-05,2.13E-06,0.002123582,-0.000983829,5.71E-05,-4.53E-06,-3.57E-06,-0.000341021,0.000165579,0.000436086,1.21E-06,0.00043605,-5.42E-06,1.581
-2.61E-05,1.89E-06,0.00255,-0.000959601,6.59E-05,-3.91E-06,-4.36E-06,-0.000493142,0.000184086,0.000432422,1.17E-06,0.000432404,-3.67E-06,1.591
-2.91E-05,1.61E-06,0.002986219,-0.000930961,7.45E-05,-3.21E-06,-5.24E-06,-0.00065621,0.000203119,0.000427277,1.12E-06,0.000427272,-1.73E-06,1.601
-3.21E-05,1.30E-06,0.003429353,-0.000897822,8.28E-05,-2.42E-06,-6.15E-06,-0.00082894,0.00022248,0.000420554,1.06E-06,0.000420553,3.99E-07,1.611
-3.51E-05,9.63E-07,0.003876848,-0.000860127,9.08E-05,-1.55E-06,-7.04E-06,-0.001010024,0.000241949,0.000412172,9.94E-07,0.000412162,2.72E-06,1.621
-3.81E-05,5.96E-07,0.004326387,-0.000817842,9.82E-05,-6.03E-07,-7.93E-06,-0.001198158,0.000261286,0.00040206,9.18E-07,0.000402025,5.24E-06,1.631
-4.11E-05,1.98E-07,0.004775863,-0.000770953,0.000104997,4.14E-07,-8.81E-06,-0.001392079,0.000280243,0.000390164,8.33E-07,0.000390082,7.95E-06,1.641
-4.40E-05,-2.28E-07,0.005223359,-0.000719471,0.000111132,1.49E-06,-9.66E-06,-0.001590581,0.000298571,0.000376441,7.40E-07,0.000376284,1.08E-05,1.651
-4.68E-05,-6.84E-07,0.005700334,-0.000663248,0.000116582,2.63E-06,-1.05E-05,-0.001793872,0.000316187,0.00036086,6.38E-07,0.000360591,1.39E-05,1.661
-4.96E-05,-1.17E-06,0.006177201,-0.000602103,0.000121534,3.82E-06,-1.12E-05,-0.002001376,0.000333013,0.000343392,5.29E-07,0.000342962,1.72E-05,1.671
-5.24E-05,-1.68E-06,0.006643745,-0.000536124,0.000125995,5.06E-06,-1.19E-05,-0.002212504,0.00034874,0.000324017,4.12E-07,0.000323363,2.06E-05,1.681
-5.50E-05,-2.22E-06,0.007097964,-0.000465423,0.000129864,6.33E-06,-1.24E-05,-0.002426064,0.000363151,0.000302729,2.89E-07,0.000301766,2.41E-05,1.691
-5.75E-05,-2.78E-06,0.007538443,-0.000390129,0.000133032,7.64E-06,-1.29E-05,-0.002640629,0.000376035,0.000279543,1.61E-07,0.000278155,2.78E-05,1.701
-6.00E-05,-3.37E-06,0.007964078,-0.000310383,0.000135397,8.98E-06,-1.31E-05,-0.002854784,0.000387182,0.000254505,3.00E-08,0.00025253,3.16E-05,1.711
-6.23E-05,-3.98E-06,0.008406473,-0.000226224,0.000136864,1.03E-05,-1.33E-05,-0.003068408,0.000396499,0.000227697,-1.03E-07,0.000224903,3.56E-05,1.721
-6.44E-05,-4.62E-06,0.008932153,-0.000137236,0.00013757,1.17E-05,-1.32E-05,-0.003250715,0.000404273,0.000199245,-2.37E-07,0.000195276,3.96E-05,1.731
-6.19E-05,-5.27E-06,0.010861042,-3.46E-05,0.00013963,1.31E-05,-1.55E-05,-0.003488992,0.000425192,0.000169163,-3.69E-07,0.000163429,4.37E-05,1.741
-5.88E-05,-5.85E-06,0.012217359,8.43E-05,0.000147604,1.45E-05,-9.19E-06,-0.003829555,0.00032508,0.000137293,-4.96E-07,0.000128854,4.74E-05,1.751
-7.04E-05,-6.58E-06,0.013467936,0.000216182,0.000159862,1.60E-05,2.58E-06,-0.004226903,0.000153052,0.000103702,-5.32E-07,9.09E-05,4.99E-05,1.761
-5.93E-05,-7.22E-06,0.014436738,0.000359213,0.000181399,1.77E-05,6.08E-06,-0.004679987,-3.86E-05,7.04E-05,-4.77E-07,4.89E-05,5.06E-05,1.771
-4.58E-05,-7.74E-06,0.015132043,0.000510623,0.000210781,1.97E-05,3.60E-06,-0.005138766,-0.000234125,4.94E-05,-4.20E-07,2.66E-06,4.93E-05,1.781
-2.87E-05,-8.11E-06,0.015533129,0.000667472,0.000238605,2.20E-05,4.52E-06,-0.00558454,-0.000432039,6.64E-05,-3.75E-07,-4.79E-05,4.60E-05,1.791
-8.17E-06,-8.28E-06,0.015676375,0.000826999,0.000259657,2.45E-05,7.51E-06,-0.005993683,-0.000623572,0.000110327,-3.06E-07,-0.000102508,4.08E-05,1.801
1.48E-05,-8.24E-06,0.015654372,0.000987008,0.000271309,2.71E-05,1.10E-05,-0.006349857,-0.000800518,0.00016428,-2.05E-07,-0.000160787,3.37E-05,1.811
3.90E-05,-7.96E-06,0.015507258,0.001146406,0.000273597,2.98E-05,1.50E-05,-0.00664317,-0.000957308,0.000223556,-6.53E-08,-0.000222163,2.49E-05,1.821
6.35E-05,-7.44E-06,0.015183233,0.001303451,0.00026718,3.25E-05,1.93E-05,-0.006866438,-0.001089499,0.000286357,1.17E-07,-0.00028598,1.47E-05,1.831
8.79E-05,-6.67E-06,0.014707906,0.00145651,0.000252999,3.51E-05,2.36E-05,-0.007016182,-0.001194553,0.000351551,3.41E-07,-0.000351536,3.24E-06,1.841
0.000111651,-5.66E-06,0.014218812,0.001604723,0.000232119,3.75E-05,2.80E-05,-0.007095868,-0.001271599,0.000418212,6.09E-07,-0.000418112,-9.12E-06,1.851
0.000134407,-4.42E-06,0.013659426,0.001747954,0.00020681,3.97E-05,3.25E-05,-0.007109729,-0.001320828,0.000485538,9.21E-07,-0.000485033,-2.21E-05,1.861
0.000155649,-2.95E-06,0.012992607,0.001885086,0.000178506,4.16E-05,3.69E-05,-0.007062386,-0.001341801,0.000552809,1.28E-06,-0.000551667,-3.55E-05,1.871
0.000174917,-1.29E-06,0.012282475,0.00201524,0.000148076,4.32E-05,4.11E-05,-0.006959119,-0.001335086,0.000619371,1.67E-06,-0.000617433,-4.89E-05,1.881
0.000191775,5.55E-07,0.011652101,0.002139092,0.000117242,4.45E-05,4.51E-05,-0.006811228,-0.001303121,0.000684661,2.11E-06,-0.000681829,-6.22E-05,1.891
0.00020575,2.55E-06,0.01093862,0.002256263,8.74E-05,4.55E-05,4.89E-05,-0.006623507,-0.001247089,0.0007482,2.59E-06,-0.000744428,-7.50E-05,1.901
-0.099969119,-0.000494358,0.033394076,0.002488298,0.000589923,4.77E-05,0.132443517,-0.007476312,-0.005638882,0.000890306,0.000363898,-0.00080763,-8.92E-05,1.911
-0.220946029,-0.002217566,0.054482855,0.002968681,-0.001147523,3.99E-05,0.366298527,-0.011492758,-0.002671275,0.002842139,0.002699116,-0.000884703,-9.91E-05,1.921
-0.335303724,-0.005117918,0.066977575,0.003612306,0.001232535,4.99E-05,0.673234165,-0.01893398,-0.000839451,0.00775004,0.007682987,-0.001011764,-0.000105643,1.931
-0.429471642,-0.00906476,0.067743935,0.004314433,0.001961361,6.18E-05,0.972611725,-0.035565112,0.00565102,0.015846105,0.015795993,-0.001253857,-0.000116298,1.941
-0.501152813,-0.013828685,0.066418998,0.004999468,0.002154341,8.36E-05,1.280297995,-0.049754508,0.013048206,0.026964083,0.026912885,-0.001656789,-0.000116236,1.951
-0.545767903,-0.019165855,0.078516468,0.005736938,0.001150481,0.000101697,1.591127753,-0.050120529,0.023949753,0.041205138,0.041148566,-0.002156534,-9.10E-05,1.961
-0.560401738,-0.024786213,0.097764403,0.006653916,-0.000314387,0.000103506,1.90559423,-0.043348834,0.038168266,0.058580283,0.058521789,-0.002617175,-1.78E-05,1.971
-0.543568373,-0.030380515,0.101182848,0.007685674,0.000482553,0.000103575,2.221903563,-0.046494599,0.056371845,0.079122931,0.079064474,-0.00303802,0.00013442,1.981
-0.284267455,-0.034543682,0.046217009,0.008372409,-0.001352137,0.000103856,2.166213036,-0.032976963,0.094175994,0.101812303,0.101752468,-0.00346557,0.00041357,1.991
-0.022789689,-0.035781741,0.022536488,0.008684394,-0.002118659,7.81E-05,1.899026871,-0.003965326,0.096714482,0.122060187,0.122002564,-0.003648777,0.000865861,2.001
0.147544071,-0.035046179,-0.020385586,0.008666159,-0.000263054,7.35E-05,1.897267699,0.003691744,0.104196616,0.141112074,0.141057476,-0.003642069,0.001462608,2.011
0.304422677,-0.032678846,-0.04690427,0.00830159,-0.002159723,5.57E-05,1.835000515,0.021934863,0.110887677,0.159922928,0.159869179,-0.003519616,0.002190906,2.021
0.430790961,-0.028890824,-0.079863124,0.007640515,-0.000521075,4.70E-05,1.746588707,0.032462876,0.1090976,0.177915305,0.177860111,-0.003244703,0.003018354,2.031
0.515207768,-0.024066973,-0.104199946,0.006694563,-0.001413571,3.36E-05,1.666692734,0.044579662,0.102048874,0.19506368,0.195003629,-0.002860094,0.00390369,2.041
0.545922101,-0.018685352,-0.124874808,0.005522639,-0.000644448,2.62E-05,1.600923061,0.052673262,0.088667616,0.211408928,0.211341247,-0.002374292,0.004793433,2.051
0.518153846,-0.013332384,-0.136887804,0.004197745,-0.000681847,1.72E-05,1.588326693,0.057593729,0.072084196,0.227317587,0.227240458,-0.001820444,0.005634428,2.061
0.438602358,-0.008558798,-0.140807971,0.002797267,-0.000622907,1.19E-05,1.630311012,0.059624702,0.054455385,0.243321255,0.243234366,-0.00123263,0.006384116,2.071
0.315785676,-0.004832106,-0.137805075,0.00140582,-0.000706388,3.50E-06,1.730900407,0.056580532,0.0356852,0.260001898,0.259906441,-0.000641805,0.007015653,2.081
0.169978514,-0.002500606,-0.127246782,7.53E-05,-0.000905407,-1.84E-06,1.873009801,0.053520758,0.022764949,0.277886182,0.277784675,-9.47E-05,0.00750977,2.091
0.029562412,-0.001614983,-0.112832025,-0.001113801,-0.000536776,-8.62E-06,2.040184736,0.046247225,0.014544137,0.297319561,0.297215074,0.000406898,0.007871608,2.101
-0.049969126,-0.001845024,-0.101290196,-0.002174163,-0.00092924,-1.68E-05,2.139380932,0.041518759,0.013671177,0.318289161,0.318184316,0.000839854,0.008125061,2.111
-0.07678102,-0.002503324,-0.089516744,-0.00312711,-0.000875708,-2.49E-05,2.128697395,0.038033888,0.008420819,0.339620113,0.33951667,0.001232581,0.008290571,2.121
-0.099393792,-0.003407809,-0.076811858,-0.003954111,-0.000814799,-3.44E-05,2.15568161,0.032090105,0.003952218,0.360994607,0.360893995,0.001578773,0.008374967,2.131
-0.103619963,-0.004443909,-0.063425414,-0.004651176,-0.000357369,-3.96E-05,2.172067165,0.026869349,0.002129357,0.382647634,0.382550985,0.001868208,0.008394137,2.141
-0.097698219,-0.005451873,-0.049238261,-0.005209618,-0.000181892,-4.22E-05,2.182375908,0.021125628,-0.000858247,0.4044002,0.404308319,0.002103265,0.008359724,2.151
-0.087355398,-0.006381369,-0.034608707,-0.005622814,-3.53E-05,-4.32E-05,2.202507734,0.01518495,-0.00295371,0.426322281,0.426235765,0.002279148,0.008280766,2.161
-0.070540659,-0.007167482,-0.020067185,-0.005890062,4.63E-05,-4.31E-05,2.214708567,0.009408237,-0.004933379,0.448410213,0.448329449,0.002396442,0.008165615,2.171
-0.052535567,-0.007776614,-0.005806381,-0.006012856,0.000127427,-4.22E-05,2.228969097,0.003641796,-0.007015368,0.470625252,0.470550478,0.002456284,0.008020801,2.181
-0.034147017,-0.008203025,0.008526248,-0.005993073,0.000132254,-4.07E-05,2.241663694,-0.001824128,-0.009250174,0.492981374,0.49291271,0.002459735,0.007850657,2.191
-0.017464299,-0.008453731,0.021573225,-0.005835179,-0.000296451,-4.00E-05,2.265398741,-0.007268445,-0.011413843,0.515500605,0.515438139,0.002409105,0.007657349,2.201
0.003737584,-0.008510014,0.032776069,-0.005559138,0.00033157,-3.77E-05,2.260310173,-0.012000729,-0.012728958,0.538146913,0.538090468,0.002306691,0.007446814,2.211
0.015956184,-0.008401481,0.043700386,-0.005170004,0.000450445,-3.36E-05,2.273102283,-0.016453775,-0.015054202,0.560795188,0.560744524,0.002160189,0.007222245,2.221
0.027092282,-0.008183677,0.052352536,-0.004684336,0.000559089,-2.86E-05,2.282292128,-0.020521523,-0.016018454,0.583583415,0.583538234,0.001971304,0.006986941,2.231
0.036150325,-0.007860666,0.059753127,-0.004119087,0.000580291,-2.31E-05,2.289111853,-0.023488348,-0.017409332,0.606431603,0.606391609,0.001748098,0.006744249,2.241
0.042917207,-0.007462935,0.065042242,-0.003490736,0.000640646,-1.69E-05,2.296547174,-0.025929298,-0.018144632,0.629362345,0.629326999,0.001498774,0.006497179,2.251
0.048222858,-0.007003647,0.068519011,-0.002819986,0.000619539,-1.06E-05,2.301432371,-0.027495595,-0.018854734,0.652348638,0.652317524,0.001229648,0.006248394,2.261
0.051682558,-0.006502402,0.070173949,-0.002124061,0.000634846,-4.36E-06,2.306331873,-0.028335791,-0.019256933,0.675386369,0.67535907,0.000949311,0.006000144,2.271
0.053859841,-0.005973108,0.069995314,-0.001421906,0.000636822,2.06E-06,2.309794664,-0.028450262,-0.019525925,0.698464394,0.698440373,0.000664724,0.005754346,2.281
0.054734703,-0.005429509,0.068191551,-0.000730443,0.000616618,8.33E-06,2.312816143,-0.027866445,-0.019611193,0.721575618,0.721554458,0.000383023,0.005512585,2.291
0.054624699,-0.004882452,0.064851254,-6.56E-05,0.00060721,1.45E-05,2.314949751,-0.026662119,-0.019576751,0.744712174,0.744693458,0.000110806,0.005276153,2.301
0.053647894,-0.004341369,0.060176432,0.00055844,0.00058073,2.04E-05,2.316515446,-0.024892086,-0.019420778,0.767867506,0.767850876,-0.00014608,0.005046087,2.311
0.052002188,-0.0038137,0.054359358,0.001129294,0.000550838,2.61E-05,2.317426682,-0.022636533,-0.019172847,0.791035116,0.791020334,-0.00038243,0.004823212,2.321
0.049821932,-0.003305454,0.047612466,0.001636719,0.00051546,3.14E-05,2.317775488,-0.019983292,-0.018839611,0.814209223,0.814195991,-0.000593903,0.004608177,2.331
0.047238328,-0.002821212,0.040160779,0.002072641,0.000473075,3.64E-05,2.317584038,-0.017021142,-0.018436151,0.837384164,0.837372243,-0.000777037,0.004401495,2.341
0.044360634,-0.00236442,0.032204691,0.002431165,0.000406171,4.08E-05,2.3168962,-0.013859512,-0.017967841,0.860554814,0.860544026,-0.00092933,0.004203575,2.351
0.040862601,-0.00193993,0.023248795,0.002704104,0.000342453,4.44E-05,2.315821648,-0.010651019,-0.017839061,0.883716583,0.883706808,-0.001049543,0.004013179,2.361
0.037448753,-0.001549881,0.014877601,0.002890473,0.000389922,4.82E-05,2.314200401,-0.007031192,-0.01742149,0.90686506,0.906856239,-0.001135691,0.003829485,2.371
0.034020457,-0.001194008,0.006793634,0.002995049,0.00026969,5.15E-05,2.312297583,-0.003493839,-0.016924843,0.929996014,0.929988086,-0.00118606,0.003653666,2.381
0.030671481,-0.000871964,-0.001038621,0.003019945,0.000130055,5.34E-05,2.310002089,-0.000282981,-0.016339397,0.953106105,0.953098953,-0.001202811,0.003486279,2.391
0.027463757,-0.000582627,-0.008265311,0.002969604,4.37E-05,5.42E-05,2.307374716,0.00271428,-0.015649542,0.976191819,0.976185381,-0.001188635,0.003327938,2.401
0.024445513,-0.00032428,-0.014726519,0.002851168,-2.63E-05,5.43E-05,2.30442977,0.005434897,-0.014854747,0.999249816,0.999244094,-0.001145958,0.003179385,2.411
0.021947719,-9.31E-05,-0.019975355,0.002675593,-0.000248063,5.31E-05,2.301190615,0.007555966,-0.014216774,1.022277117,1.022271991,-0.001078864,0.003039907,2.421
0.019537119,0.000113613,-0.024777262,0.002448625,-0.000530878,4.87E-05,2.297688007,0.009055763,-0.013431409,1.045271039,1.045266509,-0.00099492,0.002909297,2.431
0.017278429,0.000297057,-0.02826551,0.002181178,-0.000630338,4.28E-05,2.293958187,0.010558181,-0.012501634,1.06822896,1.068224907,-0.000895745,0.002789205,2.441
0.015193472,0.00045891,-0.030890081,0.001883814,-0.000760877,3.58E-05,2.290013313,0.011580522,-0.011477293,1.091148734,1.091145158,-0.000783954,0.002680572,2.451
0.013268848,0.000600848,-0.03260598,0.001565021,-0.000894248,2.74E-05,2.285878181,0.012178139,-0.0103702,1.114028215,1.114024997,-0.000664419,0.002584127,2.461
0.011380469,0.000724065,-0.033132929,0.001235179,-0.000965208,1.80E-05,2.281598568,0.012505903,-0.009313807,1.136865616,1.136862755,-0.000540497,0.002500411,2.471
0.009577612,0.000828549,-0.032705728,0.000906068,-0.001021587,7.94E-06,2.277163982,0.012470386,-0.008167071,1.159659743,1.159657121,-0.000415152,0.002428891,2.481
0.008236462,0.000917404,-0.032306295,0.000581547,-0.001062034,-2.48E-06,2.272614479,0.012041355,-0.00720305,1.182409048,1.182406664,-0.000292122,0.002368998,2.491
0.006990072,0.000993672,-0.030989781,0.000265166,-0.001175778,-1.38E-05,2.267978668,0.011444305,-0.006269053,1.205112696,1.205110431,-0.00017451,0.002318987,2.501
0.005835512,0.001057964,-0.028597631,-3.19E-05,-0.001024119,-2.51E-05,2.263252974,0.010804572,-0.005260251,1.227769494,1.227767467,-6.31E-05,0.00227971,2.511
0.004799787,0.001111384,-0.025729949,-0.000301881,-0.000796322,-3.40E-05,2.25845933,0.009947442,-0.004233595,1.250378847,1.250376821,4.15E-05,0.00225139,2.521
0.003867167,0.001155038,-0.022632061,-0.00054204,-0.000750468,-4.16E-05,2.253622055,0.008720534,-0.003195973,1.272940159,1.272938132,0.000135231,0.002234054,2.531
0.003018547,0.00118985,-0.019110672,-0.000748947,-0.000729719,-4.91E-05,2.248753786,0.007364942,-0.002144028,1.295452952,1.295450926,0.000215767,0.002227763,2.541
0.002241219,0.001216582,-0.0152924,-0.000918815,-0.000657997,-5.61E-05,2.243864775,0.005924521,-0.001079652,1.317916989,1.317915082,0.000282457,0.002232587,2.551
0.001528742,0.001235904,-0.011351258,-0.001049732,-0.000571692,-6.22E-05,2.238964796,0.004395084,-1.16E-05,1.34033215,1.340330243,0.000334371,0.002248532,2.561
0.000878071,0.001248445,-0.007363881,-0.00114093,-0.000490275,-6.75E-05,2.234063148,0.00283749,0.001047733,1.362698317,1.36269629,0.000370848,0.002275494,2.571
0.000287245,0.00125481,-0.003411651,-0.001192357,-0.000397823,-7.19E-05,2.229167461,0.001308591,0.002085713,1.385015488,1.38501358,0.000391945,0.002313243,2.581
-0.000245647,0.001255588,0.000176439,-0.001205744,-0.000448508,-7.59E-05,2.224285126,-0.000304732,0.003090303,1.407283902,1.407281876,0.000397682,0.00236143,2.591
-0.000722752,0.001251343,0.003480168,-0.001185685,-0.000571193,-8.14E-05,2.219422817,-0.001961446,0.004050655,1.42950356,1.429501414,0.000386351,0.002419595,2.601
-0.001146268,0.00124262,0.00699852,-0.001131117,-0.000326102,-8.60E-05,2.214586258,-0.003065206,0.004957162,1.4516747,1.451672554,0.000361766,0.00248718,2.611
-0.001518481,0.001229943,0.01014744,-0.001042905,5.23E-06,-8.74E-05,2.209781647,-0.003966839,0.005801514,1.473797679,1.473795414,0.000327882,0.002563544,2.621
-0.001841909,0.001213808,0.012749014,-0.000926335,0.000271937,-8.58E-05,2.205013752,-0.004788924,0.006576748,1.495872855,1.495870471,0.000285325,0.002647973,2.631
-0.002119118,0.00119469,0.014938253,-0.000786038,0.000540626,-8.16E-05,2.200287342,-0.005371941,0.007277278,1.517900586,1.517898083,0.000235707,0.002739695,2.641
-0.002352609,0.001173035,0.016671661,-0.000626259,0.000828305,-7.46E-05,2.19560647,-0.005717575,0.007898938,1.539881229,1.539878607,0.000181567,0.002837894,2.651
-0.002538678,0.001149293,0.017829465,-0.000452214,0.001082504,-6.49E-05,2.19095993,-0.005903578,0.008439415,1.561815262,1.56181252,0.000124821,0.002941724,2.661
-0.002673878,0.001123971,0.018399308,-0.000269869,0.00127691,-5.29E-05,2.186336994,-0.005936104,0.008895914,1.583703041,1.583700061,6.69E-05,0.003050323,2.671
-0.002765758,0.001097539,0.018434314,-8.48E-05,0.001418989,-3.92E-05,2.18174839,-0.005796378,0.009267684,1.605544806,1.605541587,9.31E-06,0.003162821,2.681
-0.002823406,0.001070376,0.017831959,9.73E-05,0.001420578,-2.48E-05,2.177206993,-0.005593749,0.009555653,1.627340794,1.627337456,-4.66E-05,0.003278357,2.691
-0.002853795,0.001042781,0.016750313,0.000270263,0.001350705,-1.10E-05,2.172722816,-0.005307726,0.009761807,1.649091721,1.649088264,-0.000100561,0.003396087,2.701
-0.002862116,0.001014998,0.015370412,0.000431033,0.001312805,2.47E-06,2.168302298,-0.004793005,0.009889237,1.670798182,1.670794368,-0.000150423,0.003515194,2.711
-0.002851959,0.000987224,0.013436936,0.000574813,0.001096599,1.45E-05,2.163948774,-0.004364267,0.009942008,1.692460656,1.692456722,-0.000195787,0.003634898,2.721
-0.002825934,0.000959629,0.011351686,0.000698158,0.000912208,2.45E-05,2.159664392,-0.003789126,0.009924833,1.714079976,1.714075804,-0.000236472,0.003754467,2.731
-0.002786109,0.00093236,0.009074731,0.000799742,0.000702288,3.25E-05,2.155451298,-0.003143817,0.009843104,1.735656738,1.735652447,-0.000270949,0.00387322,2.741
-0.002734151,0.000905544,0.006688039,0.000877691,0.000486969,3.83E-05,2.151309967,-0.002482111,0.009702743,1.757191777,1.757187247,-0.000299135,0.003990535,2.751
-0.002671507,0.000879296,0.004283196,0.000931724,0.000280778,4.21E-05,2.147241354,-0.001774936,0.009510061,1.778685689,1.778680921,-0.000320415,0.004105852,2.761
-0.002599442,0.000853713,0.001838692,0.000961424,2.26E-05,4.36E-05,2.14324522,-0.001131466,0.009271679,1.800139308,1.800134301,-0.00033501,0.004218679,2.771
-0.002519453,0.000828884,-0.000556955,0.000966842,-0.000274449,4.22E-05,2.139322758,-0.000557958,0.008994122,1.82155323,1.821548104,-0.000343608,0.004328592,2.781
-0.002432549,0.00080488,-0.002825646,0.000948935,-0.000593848,3.77E-05,2.135474205,-5.68E-05,0.008684586,1.84292841,1.842923045,-0.000346838,0.004435239,2.791
-0.002339712,0.000781766,-0.004920802,0.000909236,-0.000929767,2.99E-05,2.131698847,0.000349279,0.008349608,1.864265323,1.86425972,-0.000345473,0.004538334,2.801
-0.002242251,0.000759594,-0.006798359,0.000849715,-0.001277361,1.86E-05,2.127996445,0.000644324,0.007995849,1.885564804,1.885559082,-0.000340492,0.004637663,2.811
-0.002141374,0.000738404,-0.008384222,0.000772939,-0.001606935,3.95E-06,2.124366999,0.000845804,0.007629745,1.906827688,1.906821847,-0.000332866,0.004733078,2.821
-0.002038242,0.000718222,-0.009638577,0.000682101,-0.001901357,-1.38E-05,2.12081027,0.000962577,0.00725744,1.928054571,1.928048491,-0.000323365,0.004824495,2.831
-0.001933981,0.000699066,-0.010555053,0.000580554,-0.00215994,-3.44E-05,2.117325544,0.000984196,0.006884726,1.949246287,1.949239969,-0.00031283,0.004911893,2.841
-0.001829691,0.00068094,-0.011126237,0.000471716,-0.002379536,-5.73E-05,2.113912582,0.000911885,0.006516994,1.970403314,1.970396996,-0.000302159,0.004995306,2.851
-0.001726447,0.000663839,-0.011266978,0.000359374,-0.002495483,-8.20E-05,2.110570669,0.000810074,0.00615919,1.991526723,1.991520166,-0.000291989,0.00507482,2.861
-0.001448986,0.000649201,-0.010962689,0.000248298,-0.002477525,-0.000106901,2.105333328,0.000705853,0.00562542,2.012606621,2.012599945,-0.00028193,0.005150578,2.871
-0.00189344,0.000630515,-0.010473446,0.000141628,-0.002547483,-0.000132178,2.103313446,0.00042861,0.005524939,2.033658981,2.033652306,-0.000273299,0.005222687,2.881
-0.001853216,0.000611605,-0.00966355,4.12E-05,-0.002455152,-0.000157328,2.100567579,0.000189507,0.005238064,2.054682732,2.054676056,-0.00026713,0.005291453,2.891
-0.001678067,0.000594474,-0.0086683,-4.99E-05,-0.002358443,-0.000181355,2.097583532,-9.12E-05,0.004962212,2.075675488,2.075668335,-0.000262804,0.005357109,2.901
